_id,text,create_at,dayofweek
61aba0da25250e14999ebfbc,"""The [#Shell] standoff is the latest example of enviro groups’ push to halt #oil &amp; #gas🛢️ developments before they… https://t.co/dNYIBD5liX",2021-12-07 14:26:03+00:00,Tuesday
61aba0da25250e14999ebfbd,@detloff_kim @CormacWalsh82 @ClassenRegina Obviously there will be local &amp; fixed-term environmental impacts on mari… https://t.co/TtMqZ0tMSX,2021-12-07 14:17:08+00:00,Tuesday
61aba0da25250e14999ebfbe,"I've just auto-donated 1p per 10ppm of atmospheric CO2 using @makeitdonate on @IFTTT.

non-tweeting version… https://t.co/AyqhraAwFp",2021-12-07 14:05:23+00:00,Tuesday
61aba0da25250e14999ebfbf,"Impact Investing World Forum 2022
https://t.co/0RosK0EibS
London. April 28-29. BOOK NOW!
https://t.co/0RosK0EibS… https://t.co/poQTmf84PD",2021-12-07 14:00:09+00:00,Tuesday
61aba0da25250e14999ebfc0,Listen to #NemonteNenquimo! @jairbolsonaro @LassoGuillermo @IvanDuque @LuchoXBolivia @PedroCastilloTe… https://t.co/4tDDCSIZgv,2021-12-07 13:47:59+00:00,Tuesday
61aba0da25250e14999ebfc1,#ClimateChange #LightbulbList https://t.co/owiXUZaK6Y,2021-12-07 13:36:01+00:00,Tuesday
61aba0da25250e14999ebfc2,"I've just auto-donated 1p per 10ppm of atmospheric CO2 using @makeitdonate on @IFTTT.

non-tweeting version… https://t.co/xTKfIQ9BXR",2021-12-07 13:31:57+00:00,Tuesday
61aba0da25250e14999ebfc3,"#Norway: Film of polar #bear eating #reindeer seen as evidence of #climatechange 

https://t.co/YIv4zd3osU https://t.co/oNyqhO7asM",2021-12-07 13:30:03+00:00,Tuesday
61aba0da25250e14999ebfc4,"@CormacWalsh82 @ClassenRegina @detloff_kim Single biggest threat to marine ecosystems, including seabirds they supp… https://t.co/6IxBMkfH63",2021-12-07 13:17:45+00:00,Tuesday
61aba0da25250e14999ebfc5,What has #COP26 taught us? Has it taught us anything at all? Jupiter’s Abbie Llewellyn-Waters joins the @Citywire p… https://t.co/szSJdvqKz6,2021-12-07 13:00:21+00:00,Tuesday
61aba0da25250e14999ebfc6,"If you've not yet read our latest Responsible Investment (RI) report, you can view it now by clicking the link belo… https://t.co/Pjx3OFLSRK",2021-12-07 12:40:43+00:00,Tuesday
61aba0da25250e14999ebfc7,"Don’t Cut Down That Tree! Preserving a Protective Buffer Against High-Speed Winds 

https://t.co/6I7bUfI7xu

Stunni… https://t.co/v56VjLrP0X",2021-12-07 12:30:47+00:00,Tuesday
61aba0da25250e14999ebfc8,Not to be missed #sustainability and #socialresponsibility conference coming to #Manchester June 20th/21st. Please… https://t.co/yb3XIMT0zK,2021-12-07 12:30:08+00:00,Tuesday
61aba0da25250e14999ebfc9,"@NeilClark66 Presumably you are intelligent enough to understand how individual weather events relate, or don’t rel… https://t.co/myo7bZCqOl",2021-12-07 12:28:58+00:00,Tuesday
61aba0da25250e14999ebfca,How does #Article6 – one of #COP26's main agreements – affect how we engage stakeholders in our action on… https://t.co/N2eImz25Jp,2021-12-07 12:07:55+00:00,Tuesday
61aba0da25250e14999ebfcb,"Landowners who own a third of #England make ‘climate-friendly’ carbon pledge

https://t.co/9KjQKW41Ym… https://t.co/SINXOEcmsy",2021-12-07 12:05:02+00:00,Tuesday
61aba0da25250e14999ebfcc,"De-clutter like a boss- try it today and free up some space in your home
.
.
.
.
.
#ecofriendly #sustainablefashion… https://t.co/WF1zbkW5QJ",2021-12-07 12:01:32+00:00,Tuesday
61aba0db25250e14999ebfce,"A ""green"" Black Friday isn't just about deals and profits. Earth-friendlier shopping is a lasting trend that grows… https://t.co/xU2k6X5xfC",2021-12-07 12:01:21+00:00,Tuesday
61aba0db25250e14999ebfcf,Ukraine and EU vow to plant three billion trees to fight climate change | Euronews #climatechange via: @euronews https://t.co/frCqMHMCxF,2021-12-07 12:01:19+00:00,Tuesday
61aba0db25250e14999ebfd0,"'Anticipating sea-level rise and human migration'

This WIREs Climate Change review's findings indicate that floodi… https://t.co/Dz4DfpFezj",2021-12-07 12:00:00+00:00,Tuesday
61aba0db25250e14999ebfd1,#gogreen #ClimateActionNow #ClimateCrisis Reduce #CO2 emissions #deforestration #GlobalWarming #climatechange… https://t.co/2uH0UsAhmK,2021-12-07 11:50:37+00:00,Tuesday
61aba0db25250e14999ebfd2,"Britons think #climatechange is the most important issue they face,says Ipsos Mori poll. 40% of more than 1,000 peo… https://t.co/4Y8rYChtZX",2021-12-07 11:28:06+00:00,Tuesday
61aba0db25250e14999ebfd3,I never knew my colleague could cartoon!  Dr Bunny Rabbit (Paul-Arthur Monerie) gives their take on #climatechange… https://t.co/JGnidCvGV2,2021-12-07 11:04:47+00:00,Tuesday
61aba0db25250e14999ebfd4,#FreeAccess @theCAMH Special Issue Paper '#Climatechange-related worry among Australian adolescents: an eight-year… https://t.co/iwzy7pysSN,2021-12-07 11:00:09+00:00,Tuesday
61aba0db25250e14999ebfd5,"This next panel on #Climatechange and #culture are emphasising the importance of cross-industry action, indeed call… https://t.co/ImssUAdcxO",2021-12-07 10:54:22+00:00,Tuesday
61aba0db25250e14999ebfd6,"Tomorrow, 30th of November 2021 at 3 PM (BST):  what #sustainability really means and why does it matter?… https://t.co/KOlLmshjBb",2021-12-07 10:54:11+00:00,Tuesday
61aba0db25250e14999ebfd7,"""Displaced by #climateChange"" 🙄😂😂😂 @Iromg @talkRADIO our representatives in Parliament have no comprehension of the… https://t.co/Ht5xQl71IO",2021-12-07 10:51:44+00:00,Tuesday
61aba0db25250e14999ebfd8,"@Ecologi_hq Visit this link to see the Meantime forest: https://t.co/8pYKRsOuzB
 
#sustainablebusiness… https://t.co/lpRrRfncjx",2021-12-07 10:50:24+00:00,Tuesday
61aba0db25250e14999ebfd9,One clear #truth about the world’s required strategy to combat #climatechange has been firmly asserted – #nuclear p… https://t.co/aqpDBEUnu8,2021-12-07 10:46:09+00:00,Tuesday
61aba0db25250e14999ebfda,"Expectations are high, particularly for larger banks, but every bank will be expected to manage climate risks that… https://t.co/4rPvm2szwr",2021-12-07 10:45:02+00:00,Tuesday
61aba0db25250e14999ebfdb,"New: Just over a week on from #COP26, we look at the critical decisions made at the UN climate change conference th… https://t.co/yqrsUsVagr",2021-12-07 10:39:52+00:00,Tuesday
61aba0db25250e14999ebfdc,"One of the most urgent global issues affecting today's society is Climate Change.

Learn more about Professor Ranje… https://t.co/dJ3LgOoKuO",2021-12-07 10:26:10+00:00,Tuesday
61aba0db25250e14999ebfdd,"How do you talk to someone who doesn't believe in #ClimateCrisis? 

❌❌ Not by rehashing the same data and facts we'… https://t.co/rK6ozaoCxI",2021-12-07 10:25:30+00:00,Tuesday
61aba0db25250e14999ebfde,"Our November newsletter with exclusive interviews with @Oman_OIA, @RSSB_Rwanda and insight into our new report on s… https://t.co/tHU9bghuOH",2021-12-07 10:22:44+00:00,Tuesday
61aba0db25250e14999ebfdf,"Can #Commonwealth diversity be used to tackle #climatechange - https://t.co/2UoOnSAYrL

#debt #climateaction #covid",2021-12-07 10:20:02+00:00,Tuesday
61aba0db25250e14999ebfe0,Peugeot has turned to the highly popular social media platform TikTok to dispel myths surround electric vehicles (E… https://t.co/Dm4YcqeJT9,2021-12-07 10:10:14+00:00,Tuesday
61aba0db25250e14999ebfe1,"The world’s 100 largest asset owners, worth more than $23 trillion (£17.2tn), hold the most influential capital on… https://t.co/O1MVkRSaNS",2021-12-07 10:05:34+00:00,Tuesday
61aba0db25250e14999ebfe2,"A public utility in Michigan, in the US, has announced it will use vehicles in the fight against methane emissions,… https://t.co/MZb6Bq5Xrg",2021-12-07 10:02:44+00:00,Tuesday
61aba0db25250e14999ebfe3,These award-winning photographs take a look at the current state of our planet and give us a haunting glimpse into… https://t.co/C68mIXt1p9,2021-12-07 10:01:00+00:00,Tuesday
61aba0db25250e14999ebfe4,"November has been an energetic time for climate action, with nearly 200 countries agreeing to keep the pathway to 1… https://t.co/5Xcl8ubI0N",2021-12-07 09:52:59+00:00,Tuesday
61aba0db25250e14999ebfe5,"The Paris Agreement has not only the potential to unite the world’s nations together over a common clause, but also… https://t.co/DfSfbEcvfQ",2021-12-07 09:51:49+00:00,Tuesday
61aba0db25250e14999ebfe6,Our recent research highlighted how many disabled/older people feel excluded from making greener choices in their l… https://t.co/c1jYAHKHK0,2021-12-07 09:42:04+00:00,Tuesday
61aba0db25250e14999ebfe7,The crucial Paris Climate COP21 Agreement that was adopted in December 2015 committed the world Governments to ESG… https://t.co/C0v22g6LSF,2021-12-07 09:36:10+00:00,Tuesday
61aba0db25250e14999ebfe8,"Keynote speaker @BimAfolami shares his #cultureandconduct view his welcome. ""We need to think about diversity in it… https://t.co/vMIyyxvsGk",2021-12-07 09:30:11+00:00,Tuesday
61aba0db25250e14999ebfe9,"TratosGroup: Harnessing #fusion offers the prospect of #low-carbon, #safe electricity for the future and could prov… https://t.co/2P6quKSFNm",2021-12-07 09:25:18+00:00,Tuesday
61aba0dc25250e14999ebfea,"What do cereal and insurance have in common? They both have reputations as givers of comfort and reassurance...

BU… https://t.co/9dBWfVtfdK",2021-12-07 09:00:12+00:00,Tuesday
61aba0dc25250e14999ebfeb,"*Member-only Content!*

In this exclusive article, Vito Mangialardi AFBCI analyses how organizations can leverage t… https://t.co/T8o19TMfIy",2021-12-07 09:00:07+00:00,Tuesday
61aba0dc25250e14999ebfec,Did you know that the internet 💻 is responsible for nearly 4% of global greenhouse gas emissions? #DigitalCarbon is… https://t.co/mzbT0uiHGz,2021-12-07 09:00:07+00:00,Tuesday
61aba0dc25250e14999ebfed,@RoyalReporter Must be one of those new zero-emission hydrogen-fuelled planes... 👏 #ClimateChange #SaveThePlanet,2021-12-07 08:53:18+00:00,Tuesday
61aba0dc25250e14999ebfee,@OxEconRecovery This is the reality what do people need to know before we act #climateCrisis #climatechange #GretaThunberg,2021-12-07 08:16:07+00:00,Tuesday
61aba0dc25250e14999ebfef,"Following the COP26 Summit discussions on Gender Equality and Climate Change, it was highlighted that women are the… https://t.co/XYc1xREQCM",2021-12-07 08:05:51+00:00,Tuesday
61aba0dc25250e14999ebff0,"@shyla_raghav, vice president, climate change from @ConservationOrg will be joined by a panel that will discuss the… https://t.co/iDRQRAKakm",2021-12-07 08:05:40+00:00,Tuesday
61aba0dc25250e14999ebff1,"In a taste of things to come, a secret Office of National Assessment report worried the ‘carbon dioxide problem’ wo… https://t.co/4tVlQSRza0",2021-12-07 08:00:51+00:00,Tuesday
61aba0dc25250e14999ebff2,Researchers try producing #potato resistant to #climatechange https://t.co/kZYxRUguYt,2021-12-07 07:59:04+00:00,Tuesday
61aba0dc25250e14999ebff3,"@LloydsofLondon chairman divulges market’s road map to hit net zero.

https://t.co/8R0a0ZKC55

#insurance #netzero… https://t.co/dSI3tJqVrw",2021-12-07 07:50:49+00:00,Tuesday
61aba0dc25250e14999ebff4,#ActionGuinée #ClimateAction #ClimateEmergency #TogetherForOurPlanet #ClimateChange #Kibaro #Guinée… https://t.co/pSlT3NMe5a,2021-12-07 07:07:35+00:00,Tuesday
61aba0dc25250e14999ebff5,"Tune-in to @citytalkccr tonight from 8pm on @ChelmsfordCR 

Local campaigner, Jon Fuller from @SEEssexFoE will be d… https://t.co/h7sKhEzhxZ",2021-12-07 07:04:45+00:00,Tuesday
61aba0dc25250e14999ebff6,If only you were right Lance. You obviously haven’t heard the latest arse covering by Climate Alarmists. We’re now… https://t.co/Lx4cgxHL2Y,2021-12-07 00:52:28+00:00,Tuesday
61aba0dc25250e14999ebff7,😔💔 #ClimateCrisis #climatechange https://t.co/tLRumqjypN,2021-12-06 22:42:52+00:00,Monday
61aba0dc25250e14999ebff8,"Just today : Climate Change will…

Make UK Winter Colder
Make UK Winter Warmer 

Increase Wind Speeds
Decrease Wind… https://t.co/Xydr2fdLvA",2021-12-06 21:56:05+00:00,Monday
61aba0dc25250e14999ebff9,"@KeillerDon Example 348 of ‘Ticking all boxes’. We’ve already seen one today. This time it’s : 

Climate Change wil… https://t.co/K5VqNMywej",2021-12-06 21:49:31+00:00,Monday
61aba0dc25250e14999ebffa,Blue Carbon is a term used to highlight  the degradation of marine and coastal #ecosystems and the need to conserve… https://t.co/VtZOlNMiFv,2021-12-06 19:30:11+00:00,Monday
61aba0dc25250e14999ebffb,How climate change may shape the world in the centuries to come  https://t.co/sBqiH03v9S #ClimateChange #Science https://t.co/5JVx8yzem5,2021-12-06 19:25:02+00:00,Monday
61aba0dc25250e14999ebffc,"Remember.

Every day -&gt; #startups and #scaleups help us evolve the insurance business model to address… https://t.co/umkOK6GMHN",2021-12-06 18:42:34+00:00,Monday
61aba0dc25250e14999ebffd,"Although #climatechange is the greatest threat to terrestrial life, the topic has relatively low coverage in #media… https://t.co/mbSAXdXslU",2021-12-06 18:00:00+00:00,Monday
61aba0dc25250e14999ebffe,Is global warming/climate change an important issue to you? Let people know what actions you are taking on our plat… https://t.co/qL3zVObC7c,2021-12-06 17:47:02+00:00,Monday
61aba0dc25250e14999ebfff,Great article from Kirsty Marrins on the @CharityDigiOrg website on how charities can engage in carbon accountabili… https://t.co/BDhQZEFjRt,2021-12-06 17:10:02+00:00,Monday
61aba0dc25250e14999ec000,My last in-person North-East #monsoon was 2009 - don't think it extended into Dec. While this year ain't as bad as… https://t.co/LjH5TltrsC,2021-12-06 16:24:03+00:00,Monday
61aba0dc25250e14999ec001,@DavidBellamyUK @guardian @BBCNews Weather could be #ClimateChange says Lefty Alarmist merchants! 🥱😴💤💤 #Snow… https://t.co/z3xFB8xYZB,2021-12-06 16:09:45+00:00,Monday
61aba0dc25250e14999ec002,If you want to understand retail you need to understand the shift from ‘Economies of Scale’ to ‘Scale of Economies!… https://t.co/mzuEf9QZ7L,2021-12-06 16:01:04+00:00,Monday
61aba0dc25250e14999ec003,"Local resident, Fred Ellis, has been using schemes available through Chichester District Council to reduce carbon e… https://t.co/I4kc4pHqKp",2021-12-06 16:00:54+00:00,Monday
61aba0dc25250e14999ec004,"#COP26 and #ClimateChange have been dominating the news, but what else is there to #SustainableInvesting? 

Watch w… https://t.co/wXv9tRLae9",2021-12-06 14:45:07+00:00,Monday
61aba0dc25250e14999ec005,"I've just auto-donated 1p per 10ppm of atmospheric CO2 using @makeitdonate on @IFTTT.

non-tweeting version… https://t.co/sxZuRXLcjh",2021-12-06 14:05:15+00:00,Monday
61aba0dc25250e14999ec006,"I've just auto-donated 1p per 10ppm of atmospheric CO2 using @makeitdonate on @IFTTT.

non-tweeting version… https://t.co/jendcg9Ebn",2021-12-06 13:36:55+00:00,Monday
61aba0dc25250e14999ec007,"🌊🔷 FREE ONLINE EVENT 🔷🌊 

We will be celebrating the expansion of the #Galapagos Marine Reserve, amplifying underre… https://t.co/Q1eMHQSHCV",2021-12-06 13:03:01+00:00,Monday
61aba0dc25250e14999ec008,🔥🏞 It’s getting hot in climate-tech! ClearlySo's David Gowenlock addresses the record-breaking fundraises seeing bi… https://t.co/xSMGEoQsSr,2021-12-06 13:01:03+00:00,Monday
61aba0dc25250e14999ec009,Carbon Engineering has developed a new way to remove CO2 from the air and can do the work of 40 million trees.… https://t.co/2lXczadCt1,2021-12-06 12:59:25+00:00,Monday
61aba0dc25250e14999ec00a,"MARIO DARGHI,President of the G20
""A transition towards renewable energies &amp; a green recovery,with a focus on moder… https://t.co/kRurbvRSna",2021-12-06 12:20:36+00:00,Monday
61aba0dc25250e14999ec00b,The Basel Committee outlines how banks should address climate-related financial risks #ResponsibleFinance… https://t.co/pQW8lbU8Y8,2021-12-06 12:10:03+00:00,Monday
61aba0dc25250e14999ec00c,If you care about the impact #ClimateChange is having on the #MentalHealth of young people you need to attend this… https://t.co/siqeeo9nHz,2021-12-06 11:52:16+00:00,Monday
61aba0dc25250e14999ec00d,"“It’s the #littlethings that #citizens do. That’s what will #makethedifference.”

—#WangariMaathai… https://t.co/atsjt1ga5g",2021-12-06 11:43:00+00:00,Monday
61aba0dc25250e14999ec00e,Today on the first ever #MediterraneanDay we're taking a moment to remember that it was just a month ago that the… https://t.co/GXVAM4e5xr,2021-12-06 10:01:00+00:00,Monday
61aba0dc25250e14999ec00f,"On #worldsoilday 5th December we will have 2 free screenings of Kiss the Ground, on our big screen &amp; drinks courtes… https://t.co/3giJWh5jdl",2021-12-06 10:00:19+00:00,Monday
61aba0dc25250e14999ec010,"As part of #ClimateAction already taking place in Wales, @WKWales own COP (Communities of Practice) brings together… https://t.co/fs4qX8th2h",2021-12-06 09:04:39+00:00,Monday
61aba0dc25250e14999ec011,Can the clean-up of a nuclear disaster help rethink the role of place and community in tackling #ClimateChange? Thi… https://t.co/tDdEpe3tzo,2021-12-06 07:20:01+00:00,Monday
61aba0dc25250e14999ec012,Carbon-rich forests and peatlands that we cannot afford to destroy have been pinpointed on detailed new mapping. Pr… https://t.co/RPR642uEbg,2021-12-06 05:30:02+00:00,Monday
61aba0dc25250e14999ec013,How Climate Change Is Affecting World Regions #ClimateChange #ico #ui via https://t.co/SkrNjynVVT https://t.co/Y5D9IK6u0T,2021-12-06 04:44:42+00:00,Monday
61aba0dc25250e14999ec014,How Climate Change Is Affecting World Regions #ClimateChange #ico #ui via https://t.co/Ui3JcQTu6m https://t.co/1DpakrcZQD,2021-12-06 04:03:35+00:00,Monday
61aba0dc25250e14999ec015,How Climate Change Is Affecting World Regions #ClimateChange #ico #ui via https://t.co/OKauwMPPW1 https://t.co/lI5ZDrqQfC,2021-12-06 03:36:12+00:00,Monday
61aba0dc25250e14999ec016,"God gifted project @Revolotto is gonna bring back #MotherNature to the Earth 🚀🚀🚀🚀
#ClimateCrisis #ClimateAction… https://t.co/Fk6v2w97aO",2021-12-06 03:28:36+00:00,Monday
61aba0dc25250e14999ec017,"The collective ""bystander effect"" is a major handicap for 
#climatechange mitigation
https://t.co/Zgb5c1ZO6a",2021-12-06 02:11:48+00:00,Monday
61aba0dc25250e14999ec018,Women on the train: omg what else can I do to help #climatechange ? I recycle and buy sustainable clothes but WHAT… https://t.co/zM4R9G1tRi,2021-12-05 21:17:08+00:00,Sunday
61aba0dd25250e14999ec019,"Western Skies Photography ©
#skies #clouds #cloudscape #cloudscapephotography #sunset #sunsets #sunsetphotography… https://t.co/ArUP3bLD3M",2021-12-05 21:04:36+00:00,Sunday
61aba0dd25250e14999ec01a,#FreeAccess @theCAMH Special Issue Paper on ‘A scoping review of youth &amp; young adults’ roles in #naturaldisaster mi… https://t.co/5wkBFfiJwh,2021-12-05 19:21:00+00:00,Sunday
61aba0dd25250e14999ec01b,If you care about #ClimateChange &amp; #MentalHealth you really need to be at this FREE webinar from @acamh… https://t.co/x4BZZ6tOOn,2021-12-05 17:10:16+00:00,Sunday
61aba0dd25250e14999ec01c,No sign of #ClimateChange in sight when Tory focus groups spoke to a no of RedWall Voters. Ppl r getting increasing… https://t.co/roFNNdCAXW,2021-12-05 15:41:26+00:00,Sunday
61aba0dd25250e14999ec01d,If you want to understand retail you need to understand the shift from ‘Economies of Scale’ to ‘Scale of Economies!… https://t.co/Pg7QttRvxO,2021-12-05 15:01:16+00:00,Sunday
61aba0dd25250e14999ec01e,"The scale of the looming #ClimateChange tragedy will reflect the number of people affected. 

Is this the elephant… https://t.co/rvf6MlghnS",2021-12-05 14:57:46+00:00,Sunday
61aba0dd25250e14999ec01f,"#ClimateChange solutions 

80% of internal flights in #USA could be replaced by reliable affordable high-speed… https://t.co/k2dNYYpaxM",2021-12-05 14:45:14+00:00,Sunday
61aba0dd25250e14999ec020,"I've just auto-donated 1p per 10ppm of atmospheric CO2 using @makeitdonate on @IFTTT.

non-tweeting version… https://t.co/rKek20KzIZ",2021-12-05 14:05:48+00:00,Sunday
61aba0dd25250e14999ec021,"I've just auto-donated 1p per 10ppm of atmospheric CO2 using @makeitdonate on @IFTTT.

non-tweeting version… https://t.co/Gt2gC0mcJt",2021-12-05 13:31:48+00:00,Sunday
61aba0dd25250e14999ec022,"""Progress has been made to increase women’s participation in Cop events, but gender parity in climate leadership is… https://t.co/J2XsfxkXXm",2021-12-05 13:23:57+00:00,Sunday
61aba0dd25250e14999ec023,"In this month's envoBLOG our Global Operations Lead, Khaliun Purev has written her experience of attending the even… https://t.co/0sTnEjdUMC",2021-12-05 13:14:24+00:00,Sunday
61aba0dd25250e14999ec024,"Energy Saving Trust is a trusted, independent voice, with over 25 years’ sector experience.

We want to be a part o… https://t.co/rZl9DR2Qar",2021-12-05 13:00:54+00:00,Sunday
61aba0dd25250e14999ec025,"Items that are used only once; plastic packaging, bottles or cans, take a high toll on our environment. #Recycling… https://t.co/b5MYCIUrxf",2021-12-05 13:00:22+00:00,Sunday
61aba0dd25250e14999ec026,@MaryamNSharif #Plan2023 kamayab nahi hona de ga☝🏾 jail tum choro ka  mukadar hai ! #calibrifont  #mujhekiunnikala… https://t.co/b9jxzTyqQb,2021-12-05 12:54:01+00:00,Sunday
61aba0dd25250e14999ec027,"“From heat pumps to insulation competitions, Kevin McCloud outlines his climate change policy”… https://t.co/Dcmm2xhhDQ",2021-12-05 12:17:01+00:00,Sunday
61aba0dd25250e14999ec028,"📣Our advisory team has collaborated with @TfL on #Sustainable Development Framework, out now.

🌍In development for… https://t.co/VXerd5BRHm",2021-12-05 12:00:01+00:00,Sunday
61aba0dd25250e14999ec029,"This #BiologyLetters review discusses how dating using the calcified structures of bivalves, fish and corals could… https://t.co/nYSsTtwuGz",2021-12-05 11:40:02+00:00,Sunday
61aba0dd25250e14999ec02a,“What we are doing to the #forests of the world is but a mirror reflection of what we are doing to ourselves and to… https://t.co/MkYKF1nBUO,2021-12-05 11:40:00+00:00,Sunday
61aba0dd25250e14999ec02b,"Some @EarthOptimism to brighten up the weekend | Bandicoots, Jaguars, and Affiliate Member Half-Earth, the… https://t.co/jz9JParFQ8",2021-12-05 11:30:03+00:00,Sunday
61aba0dd25250e14999ec02c,"We're doing our bit  🌍 🌲

https://t.co/ImlUk3Ijql

#carbonfootprint #climatechange #sustainability #environment… https://t.co/d7FLTakqFu",2021-12-05 10:49:38+00:00,Sunday
61aba0dd25250e14999ec02d,"Climate change is top of the list of crucial environmental, social and governance (ESG) issues to investors accordi… https://t.co/vBspXeBews",2021-12-05 10:21:03+00:00,Sunday
61aba0de25250e14999ec02f,🌍🌱Around the world people are saying ❌NO to fast fashion and over consumption and 👍YES to a greener more sustainabl… https://t.co/PUFqovKx7x,2021-12-05 08:49:23+00:00,Sunday
61aba0de25250e14999ec030,"I'll be there, it's very important to know what to exactly is happening with our climate and ecology #climatechange… https://t.co/9z7CvfF4En",2021-12-05 07:40:39+00:00,Sunday
61aba0de25250e14999ec031,Climate change and the 75% problem https://t.co/i7zRV6clJW via @billgates #climatechange #innovation #climateaction… https://t.co/QZFwM5p9Fq,2021-12-05 07:00:34+00:00,Sunday
61aba0de25250e14999ec032,It’s true ⁦@10DowningStreet⁩ wouldnt usually be on my Xmas card list. But for #ClimateChange I’ll make an exception… https://t.co/BHF52DtsDu,2021-12-05 05:04:24+00:00,Sunday
61aba0de25250e14999ec033,@DaveAtherton20 @tveitdal Well they wouldn't be if the ice hadn't melted allowing ships passage and then frozen aga… https://t.co/Sl5Atp0ius,2021-12-04 23:18:17+00:00,Saturday
61aba0de25250e14999ec034,Lance spoke to the @BrightonCollege Third Form this morning during House assembly about his role as a climate chang… https://t.co/fgrWaFV0tz,2021-12-04 21:52:06+00:00,Saturday
61aba0de25250e14999ec035,"#conservativeparty #borisfaces  #boss #bossman #downingstreet #politics #ukpolitics  #bojo
#housesofparliament… https://t.co/fQHcEMTNH9",2021-12-04 21:46:29+00:00,Saturday
61aba0de25250e14999ec036,The real deadly price of #coal is the story largely untold by the #climatechange zealots; who want to stop coal min… https://t.co/l8z29ArXip,2021-12-04 21:27:05+00:00,Saturday
61aba0de25250e14999ec037,"@PaulEmbery Or the 10s, possibly 100s of millions who will be seeking refuge from the  catastrophic consequences of #ClimateChange.",2021-12-04 21:12:47+00:00,Saturday
61aba0de25250e14999ec038,"@pauldbowen ""Refugees welcome.""

Is that supposed to be:-
1. A statement of fact?
2. A personal aspiration?
3. A he… https://t.co/J70DuedfAs",2021-12-04 21:10:04+00:00,Saturday
61aba0de25250e14999ec039,"""We Are the First Generation that Can End Poverty, the Last that Can End Climate Change"" - Ban Ki-moon #trvst… https://t.co/f9Oe0t7Gfy",2021-12-04 20:51:08+00:00,Saturday
61aba0de25250e14999ec03a,"Today I’ve got the idea of having our unwearable, damaged, old, etc. clothes transformed into -forests fertilizer-.… https://t.co/LAoLucY83q",2021-12-04 20:45:26+00:00,Saturday
61aba0de25250e14999ec03b,"Western Skies Photography ©
#skies #clouds #cloudscape #cloudscapephotography #sunset #sunsets #sunsetphotography… https://t.co/eYB2Ms6HlQ",2021-12-04 20:38:52+00:00,Saturday
61aba0de25250e14999ec03c,"The new fund in partnership with Co-op is officially open for applications 🙌
We’re looking for #innovative projects… https://t.co/37MYsidWe3",2021-12-04 20:32:58+00:00,Saturday
61aba0de25250e14999ec03d,It's not just Black Friday - it's #GreenJumperDay and people at @PwC_UK are dialling down their heating and wearing… https://t.co/NOtrOoUpX4,2021-12-04 20:21:37+00:00,Saturday
61aba0de25250e14999ec03e,There’s a former British Ambassador on @AlStewartOBE #GBNews currently stating that the illegal migrants from the c… https://t.co/o2NFl4fhqh,2021-12-04 20:18:19+00:00,Saturday
61aba0de25250e14999ec03f,"We are experiencing the tip of a gigantic iceberg regarding migrants seeking refuge in Europe, especially the UK. T… https://t.co/1BW20f2GDn",2021-12-04 20:16:54+00:00,Saturday
61aba0de25250e14999ec040,"Impact Investing World Forum 2022
https://t.co/6M8REtbbjv
London. April 28-29. BOOK NOW!
https://t.co/6M8REtbbjv… https://t.co/wcpuMilghp",2021-12-04 19:42:34+00:00,Saturday
61aba0de25250e14999ec041,"@Channel4News 

We are experiencing the tip of a gigantic iceberg regarding migrant seeking refuge in Europe, espec… https://t.co/LSqdjfde9S",2021-12-04 19:30:49+00:00,Saturday
61aba0de25250e14999ec042,"Panel 4️⃣ from 🕚 11.00 CET will be all about #ClimateChange &amp; #GreenRecovery w/ Imelda Bacudo, @dhanasreej &amp; Matthe… https://t.co/wMLdoyIvnL",2021-12-04 19:27:48+00:00,Saturday
61aba0de25250e14999ec043,"Erik Strandness reviews the #climatechange discussion between Antonia Godber and Dr Hugh Ross, and argues that our… https://t.co/NLyvTXSYYt",2021-12-04 19:00:00+00:00,Saturday
61aba0de25250e14999ec044,"@BareReality Some in @SkyNews are obsessed with ""man-made"" #ClimateChange which is NONSENSE. Are they corrupt or st… https://t.co/NORjDa6p62",2021-12-04 18:13:25+00:00,Saturday
61aba0de25250e14999ec045,"‘80% of over- 64s are now concerned about #climatechange, up from 56% in 2012’- #theeconomist on #COP26 #climate… https://t.co/qU9TzVMOzE",2021-12-04 18:03:58+00:00,Saturday
61aba0de25250e14999ec046,Tag a Creative friend who needs to put this on their Christmas List! #reuse #sustainablefashion #nature #gogreen… https://t.co/68j8Tu3xA7,2021-12-04 18:02:13+00:00,Saturday
61aba0de25250e14999ec047,"Ten things you can do at home to help save our planet!

Read our full article here https://t.co/nVNQa7regg

For the… https://t.co/Qu5bWq0FN0",2021-12-04 18:00:34+00:00,Saturday
61aba0de25250e14999ec048,"'This is a message from the government, authorised by the department of blah! blah! blah!'
#ClimateChange #COP26… https://t.co/l8XC1KtDPw",2021-12-04 17:50:51+00:00,Saturday
61aba0de25250e14999ec049,Thank you to Mr Herpers from @MSCI who spoke to Prep 6 pupils this week about the financial impact of… https://t.co/Rx6HZ8phw5,2021-12-04 17:40:41+00:00,Saturday
61aba0de25250e14999ec04a,"A perfect example of just how much there is stuck to the mangroves, no way to remove it all, and whatever we take a… https://t.co/CYfaIxM35E",2021-12-04 17:22:09+00:00,Saturday
